qid,question,context_id,candidate_context,label,department,source_type,embedding_score,question_department
q0004,孩子有的时候好象呼息挺急促的，听见嗓子里面包含有痰似的，请问新生儿吸入性肺炎都有什么症状,c000032,标题：小宝今天第53天有点拉稀怎么治疗 患者问题：宝宝还小，拉稀每天拉大便78次，肚子咕噜咕噜响，请问小宝今天第53天有点拉稀怎么治疗 医生回答：从你所叙述的病情来看我认为当前你的宝宝这种状态应当属于消化不良是由于脾虚湿盛引发的。这种情况属于消化不良与气虚师生有关，可以口服中药治疗，我向不同病因引发不同的症状，患者需要根据自身病情尽快到正规三甲医院进行系统规范的检查，这样才能对症治疗尽快康复。,0,pediatrics,hard_negative,0.6901070535716516,pediatrics
q0004,孩子有的时候好象呼息挺急促的，听见嗓子里面包含有痰似的，请问新生儿吸入性肺炎都有什么症状,c000033,标题：孩子扁桃体发炎了不舒服饮食该注意什么 患者问题：男孩子，已经8岁了，刚开始，说嗓子喝水都觉得疼，察觉到，说话的时候声音有点沙哑，并且，有点发烧也没精神，请问：孩子扁桃体发炎了不舒服饮食该注意什么。 医生回答：孩子如果出现扁桃体发炎的情况，饮食上首先要保持清淡，可以以蔬菜和水果为主，主要是因为蔬菜和水果不但清淡，而且还富含人体所需的各种维生素和微量元素，显然是可以帮助孩子抵御疾病的，比如点梨，梨性凉，具有退烧、润喉、化痰、止痛的作用，可减轻急性扁桃体炎咽喉不适的症状，饮食上的选择上最好是比较容易消化的，比如像粥面都是不错的，像牛羊肉、家禽蛋以及海鲜等发物这一阶段就不要给孩子吃了，当然也包括刺激辛辣的麻辣烫、火锅之类的，对于扁桃体炎的治疗除了配合医生外，家长也要帮助孩子去养成良好的饮食和生活习惯，可帮助尽早康复。,0,pediatrics,hard_negative,0.7447033462432449,pediatrics
q0004,孩子有的时候好象呼息挺急促的，听见嗓子里面包含有痰似的，请问新生儿吸入性肺炎都有什么症状,c000034,标题：儿童中耳炎耳屎黄应当如何治较好 患者问题：男孩子，已经6岁了，这一周，孩子告诉我耳朵有点疼，另外，耳屎很多很黄，而且，耳朵嗡嗡的，有点低烧，请问：儿童中耳炎耳屎黄应当如何治较好。 医生回答：如果孩子得了中耳炎可对症的使用抗炎药，可以局部药物治疗，可以选择消炎类型的滴耳剂，孩子耳痛严重的时候，也是可以适量的使用点止痛的药物，孩子要是伴有发烧家长可以给孩子给予一些有退烧的药物或者马上送孩子去医院，如果患者出现了严重的症状，如耳膜穿孔，是需要及时的去医院进行手术治疗，病情好转后建议带孩子适当运动，提高免疫力，以防止再次病发。,0,pediatrics,hard_negative,0.715368695676397,pediatrics
q0004,孩子有的时候好象呼息挺急促的，听见嗓子里面包含有痰似的，请问新生儿吸入性肺炎都有什么症状,c000035,标题：幼儿扁桃体炎高烧饮食要注意什么 患者问题：男孩，8岁，上小学了，一开始，说自己嗓子疼，察觉到，吞咽好像有点困难，而且，现在已经高烧不退了，请问：幼儿扁桃体炎高烧饮食要注意什么。 医生回答：针对儿童扁桃体炎这一疾病建议从日常饮食入手进行调理，可以让孩子多吃一些新鲜的蔬菜和水果，除了清淡不刺激之外，这类食物的营养素也是比较丰富的，有助于帮助抵御疾病，可以选择梨、猕猴桃以及金橘等，同时还有清热解毒的作用，也建议选择一些比较好消化的食物，熬点粥或是把面条煮烂一些都是很适合孩子治疗期间吃的，同时还要注意尽量不要让孩子吃发物，比如像牛羊肉、狗肉以及海鲜等，都是可能加剧症状的，生活中还要注意帮助孩子去养成良好的习惯，除了健康饮食之外，还要早睡早起，适当运动。,0,pediatrics,hard_negative,0.7349588475836757,pediatrics
q0004,孩子有的时候好象呼息挺急促的，听见嗓子里面包含有痰似的，请问新生儿吸入性肺炎都有什么症状,c000031,标题：新生儿吸入性肺炎都有什么症状 患者问题：孩子有的时候好象呼息挺急促的，听见嗓子里面包含有痰似的，请问新生儿吸入性肺炎都有什么症状 医生回答：可能会是上呼吸道有点传染了，不然绝不会有痰的，建议你带孩子去仔细检查看一看。是不是肺炎现在还不好说，要看仔细检查结果的。一般孩子如果精神还可以，吃奶正常，不必担心。换尿布后再喂些白开水，经常拍背，变幻体位。在治疗期间患者需要做的饮食有节，规律作息积极参加体育锻炼，调节身心健康，保持自身卫生.避免因抵抗力下降而导致细菌入侵。,1,pediatrics,positive,0.9019733054105471,pediatrics
q0004,孩子有的时候好象呼息挺急促的，听见嗓子里面包含有痰似的，请问新生儿吸入性肺炎都有什么症状,c000036,标题：得了胃癌应该如何治疗 患者问题：我今年57岁，男，一直肠胃不适经常拉肚子，身体的状况也是越来越差，请问；得了胃癌应该如何治疗 医生回答：胃癌患者可能有疼痛、消瘦、再次出现包块、以及黑便等症状。胃癌疾病的治疗原则问题。各种综合治疗方案应根据胃癌的病期，肿瘤的生物学特性以及患者的全身情况等综合考虑，决定运用，而并不是治疗手段使用愈多效果愈好；对不能够手术摘除的晚期胃癌，应积极开展以中西药物为基础的综合治疗，对绝大部分患者仍能获得稳定症状、延长性命之效；胃癌治疗好性切除术是目前惟一有可能将胃癌缓解的治疗方法，因此胃癌的确诊一旦确认，如患者条件许可，应力争早日进行治疗好性切除术等等。,0,oncology,random_negative,0.6802076329409107,pediatrics
q0004,孩子有的时候好象呼息挺急促的，听见嗓子里面包含有痰似的，请问新生儿吸入性肺炎都有什么症状,c000037,标题：出现了甲状腺瘤症怎样治疗好? 患者问题：近期常感觉胸闷，不着觉，抖，便次数增多，重偏瘦，为是心脏功能不医院检查发现是甲状腺腺瘤，在想知道，现了甲状腺瘤症怎样治疗好? 医生回答：甲状腺瘤是最常见的良性肿瘤，再次发生于40岁以下女性，于甲状腺瘤可引来甲亢再次发生，有一定恶性变可能，应尽早摘除，一般采用手术治疗，用的治疗方法是手术治疗，过手术治疗后，要有不定期复检，防病情反反复复和并发症的再出现，术摘除一侧或全甲状腺后，常规消化甲状腺素，甲状腺功能尽量保持正常，对患者来说，瘤病情严重就要马上对症治疗，恰当用药，则会致使腺瘤再次病发，除此之外，患者还需要有始终保持心情愉快，避免加重病情，望上述的问题答案可以帮助到大家，谢谢。,0,oncology,random_negative,0.6493665647722143,pediatrics
q0004,孩子有的时候好象呼息挺急促的，听见嗓子里面包含有痰似的，请问新生儿吸入性肺炎都有什么症状,c000038,标题：卵巢癌术后多久可化疗好一些呢 患者问题：女今年30岁，阴道不规则出血伴流液4月，下腹部胀痛不适，B超仔细检查左侧卵巢不规则性囊实性包块，请问我想知道卵巢癌术后多久可化疗好一些呢？ 医生回答：1，属晚期患者，现术后10天可以上化疗了。2，卵巢恶性肿瘤以化疗为基础，不主张采取放射治疗3，化疗必选一方标准方案，原则上能坚持应当6-8个疗程以上。不同病因引发不同的症状，患者需要根据自身病情尽快到正规三甲医院进行系统规范的检查，这样才能对症治疗尽快康复。,0,oncology,random_negative,0.6654114680692587,pediatrics
q0004,孩子有的时候好象呼息挺急促的，听见嗓子里面包含有痰似的，请问新生儿吸入性肺炎都有什么症状,c000039,标题：嘴唇血管瘤如何确诊？ 患者问题：孩子被查出来有嘴唇血管瘤，但是血管瘤的种类有很多，体检报告又没有详细说明，那么嘴唇血管瘤如何确诊类型及最佳治疗方法？ 医生回答：您好朋友，现在主要是嘴唇的血管瘤，是一种良性病变，可能会出现嘴唇部位的红色包块，对身体是有一定影响的，如果不治疗，有可能会发生破裂出血，必须要尽快做激光去除治疗比较好，这样才能够好转，如果是有其他疾病的存在，那就需要对症治疗，避免影响身体健康。,0,oncology,random_negative,0.7701794112383988,pediatrics
q0004,孩子有的时候好象呼息挺急促的，听见嗓子里面包含有痰似的，请问新生儿吸入性肺炎都有什么症状,c000040,标题：癌症最后一口气有毒吗 患者问题：患者信息：男44岁病情描述(发病时间、主要症状等)：有老人说患肝癌的人最后一口呼出的气体有毒，这是真的吗？ 医生回答：你好，癌症是机体在环境污染、化学污染（化学毒素）、电离辐射、自由基毒素、微生物（细菌、真菌、病毒等）及其代谢毒素、遗传特性、内分泌失衡、免疫功能紊乱等等各种致癌物质、致癌因素的作用下导致身体正常细胞发生癌变的结果，常表现为：局部组织的细胞异常增生而形成的局部肿块。癌症一般不能治愈，其生存期的长短主要与治疗是否及时、患者的体质以及治疗方法是否合理等均有关系。可以去看中医，根据辨证采用益气固本、扶正祛邪等方法调理，对于增强患者体质，抬高生活质量，延缓生存期限有很好的效果。,0,oncology,random_negative,0.7122294883701747,pediatrics
q0005,我家男宝，今年5岁，这一周，孩子一直扣耳朵，说痒，早上，发现耳屎是脓状的，有点黄，而且，食欲也不好，嗓子也不舒服，请问：孩童中耳炎流脓该怎么样治效果好。,c000042,标题：小孩扁桃体炎总发烧饮食注意点是什么 患者问题：我家男宝，今年7岁，一开始，说嗓子喝水都觉得疼，发现，咳嗽好像也比较严重，而且，好像低烧一直都没退，请问：小孩扁桃体炎总发烧饮食注意点是什么。 医生回答：发现扁桃体炎务必要及时给孩子治疗，另外日常饮食可以多吃一些蔬菜和水果，除了清淡不刺激之外，这类食物的营养素也是比较丰富的，有助于帮助抵御疾病，水果的话建议选择梨、苹果等，蔬菜的话像青菜、白菜、西红柿等都是不错的，可以根据孩子的喜好选择，主食的话尽量选择比较细软的，比如稀粥、面条等，以免影响吞咽或是引起便秘加重病情，在清淡饮食的同时还要少吃发物，例如家禽蛋、驴肉、牛羊肉等，对于扁桃体炎的治疗除了配合医生外，家长也要帮助孩子去养成良好的饮食和生活习惯，可帮助尽早康复。,0,pediatrics,hard_negative,0.818371803752057,pediatrics
